"Date/Time","Optimal Electric Demand kWh (Student 013 > Electric Meter) [(kWh)]","Predicted Electric Demand kWh (Student 013 > Electric Meter) [(kWh)]"
"2016-07-05 01:00:00",113.21375,141.683175
"2016-07-05 09:00:00",190.7,164.781225
"2016-07-05 17:00:00",248.67125,240.303675
"2016-07-06 01:00:00",139.86375,133.348025
"2016-07-06 09:00:00",166.9375,160.8178625
"2016-07-06 17:00:00",236.4825,240.6586625
"2016-07-07 01:00:00",130.2575,142.1258625
"2016-07-07 09:00:00",160.70375,162.9304625
"2016-07-07 17:00:00",234.93625,241.7875
"2016-07-08 01:00:00",125.3,142.6152375
"2016-07-08 09:00:00",154.2775,156.0807125
"2016-07-08 17:00:00",228.09125,225.2888875
"2016-07-09 01:00:00",114.56,118.3152875
"2016-07-09 09:00:00",77.8675,81.6016875
"2016-07-09 17:00:00",54.97,69.5962125
"2016-07-10 01:00:00",56.885,61.8766375
"2016-07-10 09:00:00",61.5425,71.5951875
"2016-07-10 17:00:00",54.59875,63.7984125
"2016-07-11 01:00:00",58.095,59.1945
"2016-07-11 09:00:00",191.02625,168.1359125
"2016-07-11 17:00:00",211.93,205.0849125
"2016-07-12 01:00:00",112.7525,97.287575
"2016-07-12 09:00:00",153.865,142.479525
"2016-07-12 17:00:00",210.4275,187.2161
"2016-07-13 01:00:00",110.87625,103.35315
"2016-07-13 09:00:00",144.7925,140.468075
"2016-07-13 17:00:00",200.655,179.7011
"2016-07-14 01:00:00",98.31375,104.312725
"2016-07-14 09:00:00",154.96125,157.596725
"2016-07-14 17:00:00",223.66,228.874775
"2016-07-15 01:00:00",123.9025,136.7766375
"2016-07-15 09:00:00",155.335,154.522275
"2016-07-15 17:00:00",220.93375,227.5256
"2016-07-16 01:00:00",109.9175,120.5489375
"2016-07-16 09:00:00",73.3925,77.2978875
"2016-07-16 17:00:00",62.84125,70.7366125
"2016-07-17 01:00:00",71.61875,65.9865
"2016-07-17 09:00:00",68.23375,70.2607
"2016-07-17 17:00:00",58.225,65.097425
"2016-07-18 01:00:00",56.75,58.4559625
"2016-07-18 09:00:00",173.8675,154.4084
"2016-07-18 17:00:00",209.37375,223.7420875
"2016-07-19 01:00:00",97.06625,135.0044875
"2016-07-19 09:00:00",178.63875,153.458225
"2016-07-19 17:00:00",243.35875,238.0810375
"2016-07-20 01:00:00",142.15875,145.228525
"2016-07-20 09:00:00",171.905,163.005275
"2016-07-20 17:00:00",245.2775,234.780425
"2016-07-21 01:00:00",145.98625,139.045525
"2016-07-21 09:00:00",158.885,152.452575
"2016-07-21 17:00:00",219.54375,213.5903
"2016-07-22 01:00:00",133.53875,122.946775
"2016-07-22 09:00:00",143.81875,160.0264875
"2016-07-22 17:00:00",224.2775,238.40485
"2016-07-23 01:00:00",108.7625,130.161475
"2016-07-23 09:00:00",74.92,77.4636125
"2016-07-23 17:00:00",57.61625,70.51225
"2016-07-24 01:00:00",55.88625,60.8011375
"2016-07-24 09:00:00",57.62875,67.5049875
"2016-07-24 17:00:00",53.74625,59.1463375
"2016-07-25 01:00:00",57.08125,57.2422375
"2016-07-25 09:00:00",171.19125,152.5395625
"2016-07-25 17:00:00",218.285,210.4778875
"2016-07-26 01:00:00",110.21,132.7219125
"2016-07-26 09:00:00",152.8,150.567275
"2016-07-26 17:00:00",209.44625,217.2730125
"2016-07-27 01:00:00",120.15125,129.85375
"2016-07-27 09:00:00",147.25875,151.1519
"2016-07-27 17:00:00",211.88125,220.36075
"2016-07-28 01:00:00",117.8675,123.256425
"2016-07-28 09:00:00",158.2625,144.45895
"2016-07-28 17:00:00",217.1375,219.955675
"2016-07-29 01:00:00",116.155,132.790825
"2016-07-29 09:00:00",159.33,146.733875
"2016-07-29 17:00:00",227.4325,214.003275
"2016-07-30 01:00:00",116.9425,118.3871125
"2016-07-30 09:00:00",67.56625,71.4507875
"2016-07-30 17:00:00",65.26,66.1251375
"2016-07-31 01:00:00",64.9175,60.511325
"2016-07-31 09:00:00",60.31875,67.5159875
"2016-07-31 17:00:00",54.16875,61.330425
"2016-08-01 01:00:00",56.92875,57.7181625
"2016-08-01 09:00:00",177.94,155.8111
"2016-08-01 17:00:00",219.5525,222.2498125
"2016-08-02 01:00:00",103.935,123.4668
"2016-08-02 09:00:00",175.3025,153.778625
"2016-08-02 17:00:00",242.12875,237.036125
"2016-08-03 01:00:00",134.4775,132.48765
"2016-08-03 09:00:00",157.8325,160.6171375
"2016-08-03 17:00:00",230.655,234.018725
"2016-08-04 01:00:00",131.79625,141.0019875
"2016-08-04 09:00:00",152.21875,164.346175
"2016-08-04 17:00:00",214.615,228.7573875
"2016-08-05 01:00:00",117.7875,115.947575
"2016-08-05 09:00:00",148.86875,150.8011625
"2016-08-05 17:00:00",211.75875,228.349125
"2016-08-06 01:00:00",108.51125,133.2228375
"2016-08-06 09:00:00",79.72,82.9810625
"2016-08-06 17:00:00",53.09375,69.7919
"2016-08-07 01:00:00",57.0775,61.4882875
"2016-08-07 09:00:00",63.40625,72.8333125
"2016-08-07 17:00:00",56.3775,66.684975
"2016-08-08 01:00:00",56.52375,58.3703875
"2016-08-08 09:00:00",167.50375,151.239925
"2016-08-08 17:00:00",204.43,218.5471125
"2016-08-09 01:00:00",95.84375,129.5606
"2016-08-09 09:00:00",163.96125,144.8139875
"2016-08-09 17:00:00",228.01875,217.4871875
"2016-08-10 01:00:00",137.9575,129.053425
"2016-08-10 09:00:00",133.25625,137.0041625
"2016-08-10 17:00:00",185.61125,168.3856
"2016-08-11 01:00:00",85.81625,98.23705
"2016-08-11 09:00:00",141.76625,145.4957375
"2016-08-11 17:00:00",197.0925,205.6758375
"2016-08-12 01:00:00",111.90625,119.168975
"2016-08-12 09:00:00",139.96625,140.0017375
"2016-08-12 17:00:00",190.68,197.3106375
"2016-08-13 01:00:00",106.17625,104.7758875
"2016-08-13 09:00:00",78.4,81.156775
"2016-08-13 17:00:00",60.62625,70.538375
"2016-08-14 01:00:00",60.1825,62.098375
"2016-08-14 09:00:00",62.9375,70.5052875
"2016-08-14 17:00:00",57.46,66.03485
"2016-08-15 01:00:00",59.5825,63.4395625
"2016-08-15 09:00:00",177.21375,160.54895
"2016-08-15 17:00:00",195.1125,209.613125
"2016-08-16 01:00:00",107.18875,117.2849375
"2016-08-16 09:00:00",144.52875,143.1907625
"2016-08-16 17:00:00",212.97875,213.8523
"2016-08-17 01:00:00",112.53875,113.4542
"2016-08-17 09:00:00",153.77875,142.6535125
"2016-08-17 17:00:00",218.815,215.02215
"2016-08-18 01:00:00",117.08875,108.471375
"2016-08-18 09:00:00",140.8725,137.9021375
"2016-08-18 17:00:00",219.14625,207.3403625
"2016-08-19 01:00:00",127.315,115.519
"2016-08-19 09:00:00",134.9725,136.800775
"2016-08-19 17:00:00",198.27,191.6955
"2016-08-20 01:00:00",99.0375,109.24625
"2016-08-20 09:00:00",74.61125,78.2432625
"2016-08-20 17:00:00",66.465,70.87745
"2016-08-21 01:00:00",67.01625,66.2317
"2016-08-21 09:00:00",72.12625,72.660375
"2016-08-21 17:00:00",61.32375,66.2723875
"2016-08-22 01:00:00",58.80125,62.0230625
"2016-08-22 09:00:00",181.5075,164.9246
"2016-08-22 17:00:00",210.885,238.943875
"2016-08-23 01:00:00",95.84625,115.8346125
"2016-08-23 09:00:00",161.59625,144.4311875
"2016-08-23 17:00:00",227.685,215.0070875
"2016-08-24 01:00:00",129.795,117.3211875
"2016-08-24 09:00:00",163.51125,155.60265
"2016-08-24 17:00:00",236.2,243.4602125
"2016-08-25 01:00:00",138.34,142.8935125
"2016-08-25 09:00:00",157.92375,160.874225
"2016-08-25 17:00:00",211.82125,228.5069625
"2016-08-26 01:00:00",121.6525,122.378975
"2016-08-26 09:00:00",142.63625,152.0452875
"2016-08-26 17:00:00",209.21125,214.110275
"2016-08-27 01:00:00",105.66125,104.083275
"2016-08-27 09:00:00",73.19625,76.9128625
"2016-08-27 17:00:00",67.90375,70.75945
"2016-08-28 01:00:00",67.08625,61.79245
"2016-08-28 09:00:00",65.0575,68.6779625
"2016-08-28 17:00:00",55.0725,61.0378625
"2016-08-29 01:00:00",56.7425,57.0945125
"2016-08-29 09:00:00",179.55125,158.724
"2016-08-29 17:00:00",226.0125,242.4327375
"2016-08-30 01:00:00",94.38125,143.6866
"2016-08-30 09:00:00",168.355,142.01405
"2016-08-30 17:00:00",245.1475,235.335525
"2016-08-31 01:00:00",140.135,149.4592875
"2016-08-31 09:00:00",158.22875,163.76415
"2016-08-31 17:00:00",229.33,240.2917125
"2016-09-01 01:00:00",115.835,140.339825
"2016-09-01 09:00:00",157.6475,154.412675
"2016-09-01 17:00:00",221.75625,236.9821875
"2016-09-02 01:00:00",107.9825,138.9701875
"2016-09-02 09:00:00",165.8375,147.158325
"2016-09-02 17:00:00",241.745,243.655075
"2016-09-03 01:00:00",120.68,125.650175
"2016-09-03 09:00:00",70.675,74.2269875
"2016-09-03 17:00:00",59.06875,68.8331375
"2016-09-04 01:00:00",55.92,59.98715
"2016-09-04 09:00:00",62.4825,70.2761125
"2016-09-04 17:00:00",58.3075,66.540525
"2016-09-05 01:00:00",57.23,58.80775
"2016-09-05 09:00:00",166.995,152.96165
"2016-09-05 17:00:00",192.915,200.2277375
"2016-09-06 01:00:00",114.215,110.280375
"2016-09-06 09:00:00",138.26625,142.034175
"2016-09-06 17:00:00",191.5975,195.420125
"2016-09-07 01:00:00",106.2475,99.0721
"2016-09-07 09:00:00",133.67375,137.1702625
"2016-09-07 17:00:00",198.21,198.8315125
"2016-09-08 01:00:00",105.31,103.93385
"2016-09-08 09:00:00",146.98625,142.2078625
"2016-09-08 17:00:00",225.3525,213.407975
"2016-09-09 01:00:00",126.6025,120.8656
"2016-09-09 09:00:00",131.74375,149.1938875
"2016-09-09 17:00:00",196.9375,206.1470625
"2016-09-10 01:00:00",106.35375,106.271825
"2016-09-10 09:00:00",75.70625,78.7864125
"2016-09-10 17:00:00",67.96125,69.168775
"2016-09-11 01:00:00",63.965,61.464625
"2016-09-11 09:00:00",64.775,71.3518
"2016-09-11 17:00:00",65.2475,66.7103375
"2016-09-12 01:00:00",58.99125,62.3173125
"2016-09-12 09:00:00",138.2025,145.80205
"2016-09-12 17:00:00",185.46,186.58945
"2016-09-13 01:00:00",96.345,95.5332
"2016-09-13 09:00:00",128.67375,137.4456
"2016-09-13 17:00:00",182.4575,188.155025
"2016-09-14 01:00:00",101.2,99.8266
"2016-09-14 09:00:00",131.04375,139.0784
"2016-09-14 17:00:00",187.56625,192.4537875
"2016-09-15 01:00:00",100.93,100.0448625
"2016-09-15 09:00:00",135.78875,139.4403125
"2016-09-15 17:00:00",194.75,201.3406125
"2016-09-16 01:00:00",114.7175,116.607325
"2016-09-16 09:00:00",127.7325,135.94035
"2016-09-16 17:00:00",163.625,176.1354625
"2016-09-17 01:00:00",84.015,90.0807125
"2016-09-17 09:00:00",83.9525,82.2223375
"2016-09-17 17:00:00",71.72625,84.976525
"2016-09-18 01:00:00",66.25375,63.4095
"2016-09-18 09:00:00",64.365,68.1760375
"2016-09-18 17:00:00",52.12125,58.6505875
"2016-09-19 01:00:00",56.94625,56.7559375
"2016-09-19 09:00:00",172.96625,154.2509125
"2016-09-19 17:00:00",185.41125,191.23875
"2016-09-20 01:00:00",96.90875,95.9004875
"2016-09-20 09:00:00",130.34875,136.4235625
"2016-09-20 17:00:00",180.42875,185.697325
"2016-09-21 01:00:00",96.22625,98.172325
"2016-09-21 09:00:00",130.70625,136.5
"2016-09-21 17:00:00",180.2175,186.908775
"2016-09-22 01:00:00",96.78375,96.2073375
"2016-09-22 09:00:00",119.73125,134.433575
"2016-09-22 17:00:00",141.12875,160.5311625
"2016-09-23 01:00:00",81.6875,90.501025
"2016-09-23 09:00:00",137.95,143.63285
"2016-09-23 17:00:00",194.14625,202.731475
"2016-09-24 01:00:00",100.0775,103.7305125
"2016-09-24 09:00:00",80.195,81.3278875
"2016-09-24 17:00:00",57.91375,71.3031875
"2016-09-25 01:00:00",55.905,63.4634625
"2016-09-25 09:00:00",62.31,70.122775
"2016-09-25 17:00:00",58.69875,66.1878125
"2016-09-26 01:00:00",57.445,59.0219875
"2016-09-26 09:00:00",159.855,145.142675
"2016-09-26 17:00:00",191.65875,182.4931625
"2016-09-27 01:00:00",104.905,93.584425
"2016-09-27 09:00:00",117.31625,132.172825
"2016-09-27 17:00:00",135.63,152.563275
"2016-09-28 01:00:00",78.16,86.60855
"2016-09-28 09:00:00",122.8,135.343775
"2016-09-28 17:00:00",136.3025,151.5098
"2016-09-29 01:00:00",77.66,84.5443
"2016-09-29 09:00:00",121.45875,135.0933
"2016-09-29 17:00:00",132.4175,153.591925
"2016-09-30 01:00:00",75.67,89.1918125
"2016-09-30 09:00:00",119.83,136.085375
"2016-09-30 17:00:00",140.8025,161.1469125
"2016-10-01 01:00:00",76.95875,85.3158125
"2016-10-01 09:00:00",68.92375,73.724
"2016-10-01 17:00:00",66.36375,78.9282625
"2016-10-02 01:00:00",64.01375,62.1015
"2016-10-02 09:00:00",61.86,71.097675
"2016-10-02 17:00:00",68.21875,66.3100875
"2016-10-03 01:00:00",63.9225,65.7219875
"2016-10-03 09:00:00",132.0425,145.0295625
"2016-10-03 17:00:00",177.89125,185.403575
"2016-10-04 01:00:00",93.41625,94.4861125
"2016-10-04 09:00:00",146.8575,141.3243625
"2016-10-04 17:00:00",193.48625,198.8927125
"2016-10-05 01:00:00",106.15125,93.1988625
"2016-10-05 09:00:00",132.4475,141.0735
"2016-10-05 17:00:00",181.045,194.20465
"2016-10-06 01:00:00",107.17875,107.3136125
"2016-10-06 09:00:00",127.70375,134.05205
"2016-10-06 17:00:00",174.735,182.78025
"2016-10-07 01:00:00",93.9675,96.8446625
"2016-10-07 09:00:00",127.3575,135.4797875
"2016-10-07 17:00:00",167.57625,178.2128125
"2016-10-08 01:00:00",87.53625,93.1725625
"2016-10-08 09:00:00",71.435,71.3965375
"2016-10-08 17:00:00",66.1725,71.6752625
"2016-10-09 01:00:00",62.47875,66.092475
"2016-10-09 09:00:00",69.31875,71.525825
"2016-10-09 17:00:00",71.6125,66.2784
"2016-10-10 01:00:00",63.38,63.5899625
"2016-10-10 09:00:00",123.3,139.8059875
"2016-10-10 17:00:00",162.01125,175.9312
"2016-10-11 01:00:00",95.70375,96.5687625
"2016-10-11 09:00:00",148.3625,136.83305
"2016-10-11 17:00:00",206.32625,199.1147875
"2016-10-12 01:00:00",110.675,98.275825
"2016-10-12 09:00:00",149.325,142.4636875
"2016-10-12 17:00:00",212.42375,199.1158
"2016-10-13 01:00:00",116.0925,99.205925
"2016-10-13 09:00:00",138.76625,138.788425
"2016-10-13 17:00:00",174.78625,162.6539375
"2016-10-14 01:00:00",81.98375,87.1717625
"2016-10-14 09:00:00",129.335,135.1139375
"2016-10-14 17:00:00",179.67,188.6429625
"2016-10-15 01:00:00",94.19125,92.8808
"2016-10-15 09:00:00",66.965,69.1952625
"2016-10-15 17:00:00",71.14875,74.4783875
"2016-10-16 01:00:00",66.68875,65.9772375
"2016-10-16 09:00:00",67.335,72.286275
"2016-10-16 17:00:00",69.87,65.919425
"2016-10-17 01:00:00",73.81625,75.0500125
"2016-10-17 09:00:00",119.65875,137.4281
"2016-10-17 17:00:00",146.49625,166.8494
"2016-10-18 01:00:00",79.54125,88.349125
"2016-10-18 09:00:00",120.6,136.0242875
"2016-10-18 17:00:00",144.865,160.0591875
"2016-10-19 01:00:00",79.65875,86.6999
"2016-10-19 09:00:00",117.76375,134.7928375
"2016-10-19 17:00:00",131.525,149.5507625
"2016-10-20 01:00:00",75.47875,84.862825
"2016-10-20 09:00:00",118.76,136.5805375
"2016-10-20 17:00:00",133.5275,152.2323625
"2016-10-21 01:00:00",75.26375,85.0598625
"2016-10-21 09:00:00",117.80875,136.32015
"2016-10-21 17:00:00",132.41125,157.6703125
"2016-10-22 01:00:00",77.06875,89.3331875
"2016-10-22 09:00:00",78.09375,82.0675125
"2016-10-22 17:00:00",70.7625,90.269375
"2016-10-23 01:00:00",73.34875,70.2500375
"2016-10-23 09:00:00",71.00875,72.9538375
"2016-10-23 17:00:00",69.4025,65.1879375
"2016-10-24 01:00:00",68.73125,69.19935
"2016-10-24 09:00:00",131.4175,146.8601
"2016-10-24 17:00:00",167.47875,177.584675
"2016-10-25 01:00:00",84.0025,90.6349125
"2016-10-25 09:00:00",125.6975,137.3110625
"2016-10-25 17:00:00",175.5075,178.877
"2016-10-26 01:00:00",91.89125,86.3353125
"2016-10-26 09:00:00",137.1275,138.2402125
"2016-10-26 17:00:00",183.995,182.5318875
"2016-10-27 01:00:00",89.635,96.1667375
"2016-10-27 09:00:00",121.845,135.0443875
"2016-10-27 17:00:00",154.7675,170.6128625
"2016-10-28 01:00:00",82.9025,91.3266125
"2016-10-28 09:00:00",120.19625,135.8427875
"2016-10-28 17:00:00",137.1025,160.5245875
"2016-10-29 01:00:00",79.3,90.365975
"2016-10-29 09:00:00",74.89125,78.008975
"2016-10-29 17:00:00",68.52,71.4191125
"2016-10-30 01:00:00",67.68125,69.8997125
"2016-10-30 09:00:00",68.455,68.5499
"2016-10-30 17:00:00",71.27,64.9182
"2016-10-31 01:00:00",77.20125,80.0822125
"2016-10-31 09:00:00",122.545,131.0976875
"2016-10-31 17:00:00",142.295,165.769025
"2016-11-01 01:00:00",82.29,90.4372875
"2016-11-01 09:00:00",135.54,141.4895
"2016-11-01 17:00:00",171.64,178.0859
"2016-11-02 01:00:00",93.30125,93.2576
"2016-11-02 09:00:00",129.99375,140.2852625
"2016-11-02 17:00:00",171.49,180.5291125
"2016-11-03 01:00:00",93.17125,95.1334875
"2016-11-03 09:00:00",116.0725,130.8867125
"2016-11-03 17:00:00",128.83625,144.8378625
"2016-11-04 01:00:00",73.4575,80.4757375
"2016-11-04 09:00:00",117.49125,137.39645
"2016-11-04 17:00:00",130.84625,157.2370875
"2016-11-05 01:00:00",76.56375,86.70005
"2016-11-05 09:00:00",76.69875,81.3657125
"2016-11-05 17:00:00",74.6875,89.722775
"2016-11-06 01:00:00",69.47,74.3019625
"2016-11-06 08:00:00",72.01,71.1543875
"2016-11-06 16:00:00",73.94375,65.5911
"2016-11-07 00:00:00",67.29875,66.999825
"2016-11-07 08:00:00",122.6,137.885675
"2016-11-07 16:00:00",148.4675,167.5764
"2016-11-08 00:00:00",79.6325,89.2877625
"2016-11-08 08:00:00",117.8675,133.6476625
"2016-11-08 16:00:00",140.78125,157.9687625
"2016-11-09 00:00:00",75.6925,85.52585
"2016-11-09 08:00:00",117.08375,133.9248875
"2016-11-09 16:00:00",137.48125,158.672875
"2016-11-10 00:00:00",81.1525,94.0476125
"2016-11-10 08:00:00",119.64375,133.92945
"2016-11-10 16:00:00",138.955,161.89925
"2016-11-11 00:00:00",78.51,90.0236
"2016-11-11 08:00:00",115.11125,130.9473125
"2016-11-11 16:00:00",126.4675,151.7228625
"2016-11-12 00:00:00",76.8675,85.7647625
"2016-11-12 08:00:00",76.3,80.8031
"2016-11-12 16:00:00",76.2275,87.6978
"2016-11-13 00:00:00",72.34375,82.3886625
"2016-11-13 08:00:00",69.8525,66.3930375
"2016-11-13 16:00:00",71.75,64.0236125
"2016-11-14 00:00:00",70.65625,69.0841125
"2016-11-14 08:00:00",113.21125,133.783675
"2016-11-14 16:00:00",127.7675,142.6368
"2016-11-15 00:00:00",78.03875,84.4744375
"2016-11-15 08:00:00",116.83,136.4526875
"2016-11-15 16:00:00",128.63375,150.631475
"2016-11-16 00:00:00",82.125,88.5497125
"2016-11-16 08:00:00",114.69625,132.0045
"2016-11-16 16:00:00",127.69625,149.9631
"2016-11-17 00:00:00",80.04875,88.1349
"2016-11-17 08:00:00",117.46375,134.7581125
"2016-11-17 16:00:00",135.6225,158.8636375
"2016-11-18 00:00:00",81.08125,89.2402375
"2016-11-18 08:00:00",115.43625,132.7228375
"2016-11-18 16:00:00",127.9775,150.3674
"2016-11-19 00:00:00",78.4,84.9386875
"2016-11-19 08:00:00",76.605,80.82355
"2016-11-19 16:00:00",76.05875,87.8931
"2016-11-20 00:00:00",75.0025,83.8389125
"2016-11-20 08:00:00",74.1125,71.03265
"2016-11-20 16:00:00",74.79375,65.1138125
"2016-11-21 00:00:00",67.9375,65.06045
"2016-11-21 08:00:00",120.6,139.7144375
"2016-11-21 16:00:00",147.6475,155.8010625
"2016-11-22 00:00:00",82.2625,92.3674
"2016-11-22 08:00:00",125.17125,133.4656375
"2016-11-22 16:00:00",148.80875,169.7634375
"2016-11-23 00:00:00",86.69375,94.106075
"2016-11-23 08:00:00",118.8875,132.67945
"2016-11-23 16:00:00",128.33625,140.0011625
"2016-11-24 00:00:00",75.815,81.798575
"2016-11-24 08:00:00",113.85,134.848675
"2016-11-24 16:00:00",127.9075,145.3151
"2016-11-25 00:00:00",75.3175,83.2429875
"2016-11-25 08:00:00",114.17875,134.7444375
"2016-11-25 16:00:00",126.6,148.634725
"2016-11-26 00:00:00",76.595,84.6424375
"2016-11-26 08:00:00",74.6025,80.2212125
"2016-11-26 16:00:00",75.17,85.318425
"2016-11-27 00:00:00",71.59625,81.3774375
"2016-11-27 08:00:00",71.99125,70.7105125
"2016-11-27 16:00:00",72.375,64.8397875
"2016-11-28 00:00:00",69.105,69.4683625
"2016-11-28 08:00:00",140.65875,150.3178625
"2016-11-28 16:00:00",170.87,176.5659625
"2016-11-29 00:00:00",88.0125,91.8691625
"2016-11-29 08:00:00",116.6075,133.528325
"2016-11-29 16:00:00",128.0975,149.7842875
"2016-11-30 00:00:00",73.9175,84.1421375
"2016-11-30 08:00:00",114.5425,133.7596125
"2016-11-30 16:00:00",129.17125,147.7704875
"2016-12-01 00:00:00",78.4525,88.352
"2016-12-01 08:00:00",116.24125,134.241675
"2016-12-01 16:00:00",130.295,155.0158125
"2016-12-02 00:00:00",79.23125,88.8278
"2016-12-02 08:00:00",114.79,133.2602625
"2016-12-02 16:00:00",129.1125,153.5505375
"2016-12-03 00:00:00",73.02375,83.5938625
"2016-12-03 08:00:00",70.73875,78.8735875
"2016-12-03 16:00:00",67.03,81.4454
"2016-12-04 00:00:00",65.3775,74.702175
"2016-12-04 08:00:00",69.19375,77.80285
"2016-12-04 16:00:00",73.60375,66.6935125
"2016-12-05 00:00:00",76.0775,74.5433
"2016-12-05 08:00:00",112.745,121.4828375
"2016-12-05 16:00:00",127.9075,141.6505875
"2016-12-06 00:00:00",76.03875,84.801075
"2016-12-06 08:00:00",113.6625,132.924975
"2016-12-06 16:00:00",128.21875,144.77935
"2016-12-07 00:00:00",73.1,81.16655
"2016-12-07 08:00:00",113.23,133.5765125
"2016-12-07 16:00:00",127.2725,141.753525
"2016-12-08 00:00:00",73.9,81.1264625
"2016-12-08 08:00:00",113.48,134.2508625
"2016-12-08 16:00:00",126.41,144.849125
"2016-12-09 00:00:00",76.465,85.952975
"2016-12-09 08:00:00",114.2775,133.4089
"2016-12-09 16:00:00",127.11125,147.4499
"2016-12-10 00:00:00",76.0275,84.3903875
"2016-12-10 08:00:00",75.59,80.8615375
"2016-12-10 16:00:00",74.5025,87.059925
"2016-12-11 00:00:00",70.59,78.548825
"2016-12-11 08:00:00",70.17625,68.8106625
"2016-12-11 16:00:00",72.7375,64.7629125
"2016-12-12 00:00:00",69.34375,68.4912375
"2016-12-12 08:00:00",115.165,133.4118375
"2016-12-12 16:00:00",128.57125,150.47775
"2016-12-13 00:00:00",74.495,84.483025
"2016-12-13 08:00:00",113.89875,134.1526875
"2016-12-13 16:00:00",126.97375,146.3013
"2016-12-14 00:00:00",75.2075,85.3789125
"2016-12-14 08:00:00",114.14125,133.4239
"2016-12-14 16:00:00",128.555,153.7426875
"2016-12-15 00:00:00",78.505,90.988
"2016-12-15 08:00:00",116.5175,134.3358125
"2016-12-15 16:00:00",128.36625,152.0868625
"2016-12-16 00:00:00",78.4375,88.7466125
"2016-12-16 08:00:00",115.065,134.644025
"2016-12-16 16:00:00",126.92,148.562675
"2016-12-17 00:00:00",76.19375,84.9077625
"2016-12-17 08:00:00",75.3375,80.48815
"2016-12-17 16:00:00",72.45125,82.090625
"2016-12-18 00:00:00",64.9675,70.3337625
"2016-12-18 08:00:00",63.5875,69.289975
"2016-12-18 16:00:00",63.61125,70.071425
"2016-12-19 00:00:00",68.74125,70.84635
"2016-12-19 08:00:00",114.1225,136.2212125
"2016-12-19 16:00:00",127.8,145.3408875
"2016-12-20 00:00:00",74.8675,82.5162875
"2016-12-20 08:00:00",113.725,134.6328375
"2016-12-20 16:00:00",127.92,143.848625
"2016-12-21 00:00:00",73.66625,80.908225
"2016-12-21 08:00:00",113.38625,134.2198625
"2016-12-21 16:00:00",128.08375,143.574975
"2016-12-22 00:00:00",79.4275,80.756975
"2016-12-22 08:00:00",123.67375,137.064525
"2016-12-22 16:00:00",130.5625,159.3111875
"2016-12-23 00:00:00",80.0725,91.97215
"2016-12-23 08:00:00",116.91375,133.166175
"2016-12-23 16:00:00",133.7425,157.5116875
"2016-12-24 00:00:00",75.755,85.0944375
"2016-12-24 08:00:00",76.415,81.8377625
"2016-12-24 16:00:00",74.42125,92.016
"2016-12-25 00:00:00",70.30875,75.042775
"2016-12-25 08:00:00",68.645,67.4996375
"2016-12-25 16:00:00",70.41375,64.997225
"2016-12-26 00:00:00",73.7225,77.1237625
"2016-12-26 08:00:00",116.61375,134.7079625
"2016-12-26 16:00:00",128.39,153.949525
"2016-12-27 00:00:00",80.765,89.5749
"2016-12-27 08:00:00",113.8425,131.2562375
"2016-12-27 16:00:00",126.3575,146.4699625
"2016-12-28 00:00:00",80.69,87.953425
"2016-12-28 08:00:00",113.625,130.9880625
"2016-12-28 16:00:00",127.02375,146.9042625
"2016-12-29 00:00:00",79.81625,87.3350875
"2016-12-29 08:00:00",114.535,132.3679375
"2016-12-29 16:00:00",127.3225,149.8886125
"2016-12-30 00:00:00",81.1675,89.0899
"2016-12-30 08:00:00",117.12,134.3653625
"2016-12-30 16:00:00",129.4125,152.519425
"2016-12-31 00:00:00",78.11625,85.8175625
"2016-12-31 08:00:00",77.31,80.4584125
"2016-12-31 16:00:00",71.6525,80.2926875
"2017-01-01 00:00:00",64.315,68.8781625
"2017-01-01 08:00:00",62.47625,68.0508875
"2017-01-01 16:00:00",64.83125,69.0957
"2017-01-02 00:00:00",64.55125,65.027425
"2017-01-02 08:00:00",118.94,140.4696375
"2017-01-02 16:00:00",126.77625,147.255175
"2017-01-03 00:00:00",81.4475,87.605575
"2017-01-03 08:00:00",112.3975,130.0932125
"2017-01-03 16:00:00",129.74875,138.7760375
"2017-01-04 00:00:00",78.63625,84.32415
"2017-01-04 08:00:00",114.23,130.4559625
"2017-01-04 16:00:00",128.355,142.9796875
"2017-01-05 00:00:00",83.89625,86.864525
"2017-01-05 08:00:00",112.54,126.6895625
"2017-01-05 16:00:00",128.94625,143.307325
"2017-01-06 00:00:00",81.2125,86.6279
"2017-01-06 08:00:00",112.3675,132.671375
"2017-01-06 16:00:00",126.23,144.3836625
"2017-01-07 00:00:00",76.06625,83.3102375
"2017-01-07 08:00:00",74.06,79.5056
"2017-01-07 16:00:00",75.255,81.2088625
"2017-01-08 00:00:00",72.46,82.9427
"2017-01-08 08:00:00",70.61875,64.5299625
"2017-01-08 16:00:00",72.0425,63.499425
"2017-01-09 00:00:00",73.33625,75.9119375
"2017-01-09 08:00:00",115.79,135.7971125
"2017-01-09 16:00:00",127.71625,140.7940375
"2017-01-10 00:00:00",77.51,83.234525
"2017-01-10 08:00:00",114.05125,134.5938375
"2017-01-10 16:00:00",128.1325,145.3341875
"2017-01-11 00:00:00",82.095,87.184775
"2017-01-11 08:00:00",112.4175,130.8059875
"2017-01-11 16:00:00",128.35625,142.2010125
"2017-01-12 00:00:00",78.085,84.866425
"2017-01-12 08:00:00",112.9425,133.0394375
